ticket_id,patient_id,created_date,response_time_hours,resolved,issue_type,priority,channel,resolved_date,first_contact_resolution
81116,12018,2021-01-31,6.4,yes,claims,low,phone,2021-02-02,no
81117,12503,2025-02-08,2.8,no,other,medium,phone,,no
81118,11861,2021-12-29,4.9,yes,app,medium,email,2021-12-30,no
81119,12516,2024-03-20,0.8,yes,claims,urgent,phone,2024-03-21,no
81120,10928,2021-11-07,9.4,yes,medication,high,app,2021-11-09,no
81121,11386,2023-05-22,11.8,yes,device,low,phone,2023-05-22,no
81122,12771,2024-11-10,6.7,yes,medication,high,web,2024-11-12,no
81123,11001,2024-09-04,7.9,yes,medication,low,app,2024-09-04,no
81124,10376,2022-11-05,3.1,yes,app,medium,app,2022-11-05,no
81125,12255,2023-06-02,7.8,yes,scheduling,low,email,2023-06-02,no
81126,10128,2023-06-25,1.1,no,scheduling,medium,phone,,no
81127,14217,2021-10-26,3.0,yes,medication,low,phone,2021-10-27,no
81128,13980,2023-08-08,9.6,no,device,medium,email,,no
81129,12350,2023-10-08,0.7,yes,claims,medium,app,2023-10-08,yes
81130,11037,2024-08-23,14.2,yes,device,medium,phone,2024-08-23,no
81131,12599,2024-04-04,8.8,yes,medication,low,email,2024-04-05,no
81132,12398,2021-05-20,5.2,no,app,high,app,,no
81133,10713,2023-04-07,2.9,yes,medication,medium,phone,2023-04-08,no
81134,14738,2022-09-27,15.1,no,scheduling,medium,web,,no
81135,12634,2023-08-19,3.6,yes,other,low,phone,2023-08-21,no
81136,10267,2022-12-23,8.7,yes,app,high,email,2022-12-23,no
81137,14295,2023-03-30,2.9,yes,device,low,phone,2023-03-31,no
81138,12968,2022-07-05,3.3,yes,device,low,app,2022-07-07,no
81139,13526,2022-02-27,16.3,yes,app,high,phone,2022-03-01,no
81140,12807,2023-01-25,2.9,yes,medication,low,phone,2023-01-26,no
81141,13080,2021-07-08,7.0,no,device,high,app,,no
81142,11129,2021-10-12,9.9,no,device,high,phone,,no
81143,12265,2024-01-11,2.1,yes,scheduling,medium,email,2024-01-11,no
81144,11280,2024-12-28,8.2,yes,app,low,app,2024-12-30,no
81145,12585,2022-09-18,5.9,yes,medication,low,phone,2022-09-20,no
81146,10497,2021-12-19,5.8,yes,app,low,app,2021-12-21,no
81147,12567,2021-11-11,1.3,yes,medication,low,app,2021-11-13,no
81148,14396,2022-08-19,0.4,yes,device,medium,app,2022-08-19,yes
81149,14056,2023-06-28,2.0,yes,medication,high,web,2023-06-28,yes
81150,14306,2024-10-13,15.0,yes,medication,medium,web,2024-10-15,no
81151,12184,2021-04-02,5.8,yes,device,high,email,2021-04-04,no
81152,10335,2024-10-17,2.4,yes,claims,high,email,2024-10-18,no
81153,11578,2022-01-18,4.9,yes,app,low,app,2022-01-18,no
81154,13498,2024-12-02,4.6,no,app,medium,phone,,no
81155,12294,2022-03-25,9.3,yes,device,medium,phone,2022-03-27,no
81156,12760,2022-09-21,12.2,yes,scheduling,medium,web,2022-09-21,no
81157,14757,2021-08-10,11.4,yes,app,medium,phone,2021-08-11,no
81158,13691,2021-05-08,4.0,yes,device,medium,email,2021-05-08,no
81159,11699,2023-05-22,1.3,yes,medication,high,phone,2023-05-22,yes
81160,12309,2024-05-31,0.6,yes,scheduling,low,email,2024-05-31,yes
81161,13156,2024-05-29,3.0,yes,other,medium,app,2024-05-30,no
81162,11545,2024-08-01,8.6,yes,scheduling,high,web,2024-08-01,no
81163,14480,2023-02-07,3.9,yes,app,low,email,2023-02-09,no
81164,14014,2022-11-23,5.7,no,other,medium,app,,no
81165,14670,2025-01-28,2.3,yes,scheduling,low,email,2025-01-30,no
81166,13330,2023-06-21,5.1,yes,app,high,app,2023-06-22,no
81167,10437,2025-01-04,14.2,no,app,high,phone,,no
81168,13073,2023-06-07,1.6,yes,app,low,email,2023-06-09,no
81169,12677,2024-09-22,3.3,yes,medication,medium,app,2024-09-23,no
81170,11697,2023-09-12,22.9,yes,claims,high,email,2023-09-12,no
81171,10948,2024-06-12,2.6,no,app,high,email,,no
81172,10773,2021-01-10,3.1,yes,scheduling,medium,email,2021-01-11,no
81173,11146,2024-09-24,1.4,yes,claims,high,phone,2024-09-26,no
81174,11509,2024-04-16,8.4,yes,scheduling,medium,phone,2024-04-17,no
81175,11148,2022-12-13,0.7,yes,app,low,phone,2022-12-14,no
81176,11538,2023-04-20,4.8,no,claims,low,email,,no
81177,13302,2023-02-17,1.7,yes,scheduling,low,app,2023-02-19,no
81178,11955,2024-04-25,4.5,yes,medication,low,phone,2024-04-26,no
81179,14817,2023-10-07,1.5,yes,medication,low,email,2023-10-09,no
81180,11033,2022-07-17,4.8,yes,medication,low,phone,2022-07-17,no
81181,13935,2021-04-15,3.4,yes,scheduling,low,phone,2021-04-15,no
81182,12375,2024-10-08,10.7,yes,medication,low,email,2024-10-10,no
81183,14880,2024-07-22,1.7,yes,scheduling,low,app,2024-07-23,no
81184,13742,2024-06-06,1.0,yes,device,low,app,2024-06-08,no
81185,11800,2024-08-22,10.4,yes,claims,low,email,2024-08-23,no
81186,11880,2023-12-17,2.7,yes,app,medium,app,2023-12-19,no
81187,13855,2023-06-26,2.3,yes,scheduling,high,phone,2023-06-27,no
81188,13085,2021-04-06,9.6,yes,app,medium,phone,2021-04-06,no
81189,12937,2021-01-14,5.5,yes,app,medium,phone,2021-01-15,no
81190,11807,2021-09-01,14.7,yes,claims,low,email,2021-09-02,no
81191,11738,2023-11-28,5.8,yes,scheduling,medium,app,2023-11-30,no
81192,12819,2021-03-09,6.4,yes,medication,low,web,2021-03-09,no
81193,13855,2024-06-17,6.6,yes,claims,low,email,2024-06-18,no
81194,14744,2024-01-27,5.3,yes,other,low,phone,2024-01-29,no
81195,11979,2024-04-28,8.6,yes,claims,high,phone,2024-04-29,no
81196,11159,2023-03-12,4.8,yes,scheduling,medium,app,2023-03-12,no
81197,12078,2021-02-26,4.8,yes,medication,low,email,2021-02-28,no
81198,13894,2022-06-05,2.6,yes,app,low,phone,2022-06-05,no
81199,12456,2024-06-09,4.1,yes,medication,low,email,2024-06-09,no
81200,10652,2024-07-27,3.3,yes,app,high,phone,2024-07-29,no
81201,14665,2024-09-07,2.7,no,claims,medium,app,,no
81202,12994,2024-10-12,6.0,yes,claims,low,app,2024-10-13,no
81203,14115,2023-07-26,3.4,no,scheduling,low,phone,,no
81204,13835,2022-12-28,9.4,yes,device,low,app,2022-12-30,no
81205,10141,2021-07-20,4.4,no,medication,low,email,,no
81206,10984,2024-03-18,4.5,yes,scheduling,high,email,2024-03-19,no
81207,14120,2024-09-28,1.5,yes,medication,medium,phone,2024-09-28,yes
81208,12666,2021-01-23,4.7,yes,app,low,email,2021-01-24,no
81209,14563,2021-01-02,0.3,yes,other,medium,email,2021-01-02,yes
81210,11175,2025-01-19,0.9,yes,other,medium,app,2025-01-21,no
81211,12547,2023-05-02,2.4,yes,medication,medium,email,2023-05-03,no
81212,11641,2022-10-15,9.3,no,app,medium,phone,,no
81213,14133,2023-09-19,7.6,no,claims,high,email,,no
81214,13092,2021-01-29,6.6,yes,claims,medium,phone,2021-01-31,no
81215,11562,2021-01-31,2.8,yes,claims,high,email,2021-02-02,no
81216,10766,2022-08-05,15.0,yes,scheduling,high,phone,2022-08-07,no
81217,11144,2021-01-09,6.1,yes,medication,high,phone,2021-01-10,no
81218,11349,2024-12-02,3.7,yes,claims,medium,web,2024-12-03,no
81219,13564,2021-09-02,5.8,yes,scheduling,high,phone,2021-09-02,no
81220,10055,2023-07-08,4.5,yes,scheduling,low,phone,2023-07-08,no
81221,10058,2024-12-14,5.7,yes,medication,high,email,2024-12-14,no
81222,10745,2021-05-03,1.8,yes,medication,low,email,2021-05-03,yes
81223,10268,2022-05-09,4.3,yes,claims,high,phone,2022-05-11,no
81224,12471,2023-01-31,4.3,yes,app,low,phone,2023-01-31,no
81225,11475,2024-08-31,7.1,yes,scheduling,medium,phone,2024-09-01,no
81226,10035,2024-06-13,3.8,yes,device,urgent,app,2024-06-14,no
81227,13958,2022-06-10,2.4,yes,medication,medium,email,2022-06-11,no
81228,14352,2024-12-15,11.6,no,medication,medium,phone,,no
81229,13391,2023-09-29,6.4,yes,app,medium,app,2023-09-29,no
81230,11551,2021-03-03,7.0,no,claims,low,phone,,no
81231,11583,2022-07-09,10.6,no,medication,high,app,,no
81232,12498,2024-03-11,5.5,yes,scheduling,medium,app,2024-03-13,no
81233,13378,2023-03-30,7.1,no,claims,low,email,,no
81234,12792,2024-06-29,5.1,yes,app,medium,web,2024-06-30,no
81235,13200,2023-06-29,14.9,yes,app,medium,email,2023-06-30,no
81236,12493,2024-05-01,3.3,yes,device,low,web,2024-05-01,no
81237,13482,2021-01-27,4.6,yes,medication,low,phone,2021-01-28,no
81238,14849,2022-03-16,3.4,yes,claims,medium,email,2022-03-17,no
81239,13671,2022-10-08,4.6,yes,medication,high,email,2022-10-09,no
81240,10131,2022-10-06,2.1,yes,app,medium,phone,2022-10-06,no
81241,13697,2022-02-04,14.7,yes,claims,high,phone,2022-02-05,no
81242,12568,2023-11-10,5.6,yes,app,medium,email,2023-11-11,no
81243,11146,2021-04-09,0.9,yes,medication,low,web,2021-04-11,no
81244,13514,2024-09-15,5.5,yes,app,low,web,2024-09-15,no
81245,13244,2024-05-07,6.6,no,medication,high,email,,no
81246,11586,2024-09-16,2.0,yes,medication,low,phone,2024-09-17,no
81247,12498,2024-02-11,15.0,yes,scheduling,high,phone,2024-02-12,no
81248,13121,2021-03-03,3.6,yes,medication,medium,email,2021-03-04,no
81249,12451,2023-04-22,4.7,yes,device,medium,email,2023-04-23,no
81250,11602,2024-01-24,4.3,yes,claims,low,app,2024-01-26,no
81251,11704,2023-08-14,4.2,yes,claims,low,email,2023-08-14,no
81252,13524,2022-12-24,3.4,yes,claims,low,phone,2022-12-25,no
81253,13728,2023-12-24,10.5,yes,app,medium,app,2023-12-26,no
81254,11023,2021-04-23,10.3,yes,medication,medium,email,2021-04-25,no
81255,14328,2021-09-21,7.8,yes,other,medium,phone,2021-09-21,no
81256,14620,2025-01-30,4.1,yes,other,high,email,2025-02-01,no
81257,10256,2022-11-20,4.9,yes,other,low,app,2022-11-20,no
81258,12300,2023-01-21,2.1,yes,claims,low,phone,2023-01-23,no
81259,12971,2024-09-08,13.3,yes,scheduling,medium,app,2024-09-08,no
81260,11413,2023-06-18,7.7,yes,medication,low,web,2023-06-18,no
81261,13247,2022-09-18,3.5,yes,scheduling,low,phone,2022-09-18,no
81262,13593,2024-06-02,5.9,yes,app,medium,email,2024-06-03,no
81263,14375,2021-08-01,1.7,yes,medication,low,phone,2021-08-01,yes
81264,10391,2022-09-01,4.1,yes,claims,medium,email,2022-09-02,no
81265,13954,2024-05-03,11.9,yes,medication,medium,phone,2024-05-03,no
81266,13253,2024-07-31,3.9,yes,claims,medium,phone,2024-08-01,no
81267,11491,2021-03-26,3.3,yes,medication,high,email,2021-03-28,no
81268,12048,2021-02-09,12.7,yes,medication,low,web,2021-02-09,no
81269,11791,2021-04-21,1.0,yes,medication,low,phone,2021-04-23,no
81270,10926,2021-10-15,2.2,yes,device,low,phone,2021-10-17,no
81271,12414,2021-10-28,21.6,yes,scheduling,low,phone,2021-10-29,no
81272,10947,2021-07-12,5.2,yes,claims,high,phone,2021-07-14,no
81273,10110,2024-03-27,6.6,yes,app,low,phone,2024-03-28,no
81274,10339,2021-07-27,23.0,no,other,high,email,,no
81275,10341,2024-05-13,7.9,yes,device,medium,app,2024-05-13,no
81276,10649,2024-11-05,8.5,yes,app,medium,phone,2024-11-06,no
81277,13178,2024-08-29,4.4,yes,device,low,phone,2024-08-30,no
81278,12309,2021-02-06,10.1,yes,medication,low,app,2021-02-06,no
81279,14727,2023-08-31,3.6,yes,other,medium,email,2023-09-01,no
81280,12395,2022-06-28,7.1,yes,scheduling,high,phone,2022-06-29,no
81281,12133,2024-06-17,10.1,yes,scheduling,high,app,2024-06-17,no
81282,13805,2025-01-20,4.0,no,medication,medium,phone,,no
81283,10721,2023-06-21,3.0,yes,claims,low,phone,2023-06-21,no
81284,11397,2022-10-19,10.4,yes,medication,medium,email,2022-10-21,no
81285,10529,2022-12-24,3.9,yes,medication,high,phone,2022-12-25,no
81286,11547,2022-07-07,7.2,no,app,medium,phone,,no
81287,14071,2022-03-30,3.2,yes,app,medium,app,2022-03-30,no
81288,14857,2024-08-23,9.8,yes,medication,low,email,2024-08-25,no
81289,10632,2021-07-09,0.9,yes,claims,urgent,app,2021-07-09,yes
81290,13487,2023-08-08,2.7,yes,claims,low,email,2023-08-08,no
81291,12880,2022-12-03,15.7,yes,app,low,app,2022-12-03,no
81292,13380,2023-09-15,2.2,yes,scheduling,low,phone,2023-09-16,no
81293,10102,2021-06-08,6.5,yes,app,medium,phone,2021-06-10,no
81294,10572,2021-06-04,3.0,yes,medication,medium,app,2021-06-05,no
81295,13307,2022-07-08,4.4,yes,app,high,phone,2022-07-09,no
81296,10299,2023-12-16,3.8,yes,app,low,web,2023-12-18,no
81297,14149,2021-07-07,6.4,yes,device,low,email,2021-07-08,no
81298,13002,2021-06-03,6.3,yes,claims,low,email,2021-06-05,no
81299,12441,2024-12-11,6.4,no,claims,urgent,phone,,no
81300,13681,2022-04-27,3.3,yes,claims,medium,web,2022-04-28,no
81301,11390,2021-04-06,7.7,yes,app,medium,phone,2021-04-07,no
81302,12519,2024-12-12,2.7,no,device,low,email,,no
81303,13307,2022-02-27,8.5,no,claims,low,phone,,no
81304,10405,2024-03-08,5.8,yes,medication,low,phone,2024-03-08,no
81305,14013,2022-03-30,2.4,yes,scheduling,medium,phone,2022-03-30,no
81306,10674,2023-03-15,0.8,yes,medication,medium,phone,2023-03-17,no
81307,12005,2021-03-15,5.4,yes,app,medium,phone,2021-03-17,no
81308,14964,2022-07-20,2.7,yes,scheduling,medium,email,2022-07-20,no
81309,11603,2022-04-25,16.1,yes,scheduling,medium,phone,2022-04-26,no
81310,14038,2023-02-18,1.5,yes,scheduling,medium,app,2023-02-18,yes
81311,10363,2024-11-11,1.8,yes,medication,medium,email,2024-11-13,no
81312,13967,2021-10-26,1.9,yes,medication,low,email,2021-10-26,yes
81313,12278,2023-02-02,5.0,yes,app,low,app,2023-02-04,no
81314,11262,2022-11-12,6.7,yes,app,low,app,2022-11-13,no
81315,11186,2022-08-10,11.6,yes,claims,medium,app,2022-08-11,no
81316,11414,2021-03-30,4.3,yes,medication,medium,app,2021-04-01,no
81317,11839,2023-12-10,7.5,no,app,low,phone,,no
81318,12179,2024-08-14,5.1,yes,app,medium,app,2024-08-14,no
81319,10339,2024-06-25,4.9,yes,app,high,phone,2024-06-25,no
81320,12250,2024-02-13,7.9,yes,medication,low,email,2024-02-13,no
81321,14225,2025-01-29,5.6,yes,claims,high,web,2025-01-30,no
81322,10328,2022-09-28,13.8,yes,app,low,phone,2022-09-29,no
81323,11324,2024-03-21,3.6,yes,scheduling,high,phone,2024-03-23,no
81324,13490,2024-07-04,18.2,yes,medication,medium,email,2024-07-05,no
81325,14215,2024-06-01,9.8,yes,claims,low,email,2024-06-03,no
81326,12187,2022-01-31,8.7,yes,claims,low,email,2022-02-01,no
81327,12867,2023-09-21,3.9,yes,app,low,phone,2023-09-23,no
81328,10509,2021-01-20,8.2,yes,scheduling,medium,web,2021-01-22,no
81329,10488,2021-04-14,5.8,yes,app,low,email,2021-04-15,no
81330,14978,2021-04-11,9.3,yes,app,high,app,2021-04-12,no
81331,10052,2021-02-02,4.9,yes,other,medium,phone,2021-02-02,no
81332,13693,2023-07-13,6.0,yes,medication,low,phone,2023-07-14,no
81333,10032,2021-06-19,8.6,yes,scheduling,high,phone,2021-06-21,no
81334,14847,2025-01-23,1.4,yes,app,high,phone,2025-01-25,no
81335,10841,2021-08-05,8.9,yes,app,medium,phone,2021-08-07,no
81336,13172,2022-05-17,3.9,yes,scheduling,medium,phone,2022-05-18,no
81337,12781,2022-02-03,3.4,no,app,low,email,,no
81338,12869,2024-04-16,1.7,yes,medication,high,phone,2024-04-18,no
81339,14612,2022-02-11,3.1,yes,medication,low,app,2022-02-12,no
81340,14917,2021-05-08,3.7,yes,medication,medium,email,2021-05-09,no
81341,14034,2024-04-30,1.5,yes,app,low,app,2024-05-02,no
81342,11717,2024-03-30,5.5,yes,device,medium,email,2024-03-31,no
81343,14693,2021-04-20,4.1,yes,scheduling,medium,phone,2021-04-22,no
81344,14286,2021-02-02,3.9,yes,scheduling,high,phone,2021-02-02,no
81345,13930,2022-07-23,6.5,yes,app,medium,email,2022-07-24,no
81346,13392,2023-11-30,4.6,no,device,low,phone,,no
81347,14490,2024-03-18,1.8,yes,app,medium,email,2024-03-18,yes
81348,13531,2022-08-01,12.9,yes,claims,low,email,2022-08-03,no
81349,14058,2024-01-05,9.2,yes,claims,high,web,2024-01-06,no
81350,11550,2021-04-09,4.6,yes,scheduling,low,phone,2021-04-10,no
81351,12901,2023-08-28,3.4,yes,claims,high,phone,2023-08-28,no
81352,14072,2021-11-09,15.5,yes,app,low,email,2021-11-10,no
81353,10108,2024-01-15,3.3,no,claims,high,email,,no
81354,10261,2021-12-16,9.2,yes,device,low,phone,2021-12-17,no
81355,12474,2024-01-08,6.6,yes,device,medium,email,2024-01-10,no
81356,11714,2024-03-29,3.7,yes,medication,medium,email,2024-03-31,no
81357,12024,2022-02-27,17.7,yes,app,medium,phone,2022-02-27,no
81358,10464,2024-08-05,13.0,yes,app,medium,phone,2024-08-06,no
81359,14415,2022-10-30,20.2,no,device,urgent,app,,no
81360,12635,2022-12-07,5.4,no,scheduling,low,email,,no
81361,11095,2021-02-10,2.9,yes,app,medium,app,2021-02-11,no
81362,14412,2022-05-10,7.8,yes,app,low,app,2022-05-12,no
81363,11830,2021-01-14,8.5,yes,medication,medium,app,2021-01-16,no
81364,10232,2024-02-13,8.6,yes,device,medium,email,2024-02-13,no
81365,10220,2023-05-28,6.0,yes,claims,urgent,app,2023-05-30,no
81366,14916,2021-02-25,5.7,yes,scheduling,low,app,2021-02-26,no
81367,13427,2021-01-11,2.0,yes,medication,low,email,2021-01-11,yes
81368,12122,2022-09-26,3.7,yes,device,low,app,2022-09-27,no
81369,11404,2023-08-26,3.4,yes,app,high,web,2023-08-28,no
81370,13822,2023-04-06,7.9,yes,app,low,phone,2023-04-07,no
81371,14963,2023-01-30,21.9,yes,device,low,phone,2023-02-01,no
81372,12653,2023-08-03,3.0,yes,scheduling,medium,phone,2023-08-05,no
81373,12125,2022-07-05,1.2,yes,scheduling,low,email,2022-07-07,no
81374,10563,2023-04-07,4.3,yes,app,medium,phone,2023-04-09,no
81375,11526,2023-01-14,10.3,no,scheduling,medium,email,,no
81376,13727,2023-05-28,6.8,yes,medication,low,app,2023-05-28,no
81377,12564,2023-11-08,4.5,yes,app,medium,email,2023-11-10,no
81378,14627,2021-06-29,3.5,yes,medication,high,phone,2021-06-29,no
81379,12520,2025-02-08,7.5,no,other,low,email,,no
81380,10320,2021-12-30,5.4,no,device,high,phone,,no
81381,12308,2021-08-02,1.3,yes,scheduling,low,app,2021-08-04,no
81382,12949,2023-10-25,1.6,yes,app,medium,phone,2023-10-25,yes
81383,14380,2023-09-30,2.5,yes,scheduling,high,phone,2023-09-30,no
81384,11797,2024-08-06,18.9,yes,app,low,phone,2024-08-07,no
81385,13945,2021-09-15,12.1,yes,device,medium,email,2021-09-17,no
81386,14952,2023-01-22,2.8,yes,scheduling,high,phone,2023-01-22,no
81387,14213,2024-09-30,4.6,yes,claims,high,web,2024-10-02,no
81388,14123,2022-03-02,5.8,no,medication,low,app,,no
81389,13511,2022-01-31,4.0,yes,other,low,email,2022-01-31,no
81390,11682,2022-06-21,4.7,yes,medication,low,phone,2022-06-22,no
81391,11886,2023-09-25,3.4,yes,claims,high,app,2023-09-26,no
81392,10929,2024-06-11,11.3,yes,app,high,phone,2024-06-13,no
81393,13297,2021-07-14,3.3,yes,claims,medium,app,2021-07-14,no
81394,14657,2023-08-13,3.9,yes,device,high,app,2023-08-15,no
81395,13538,2022-11-30,8.0,yes,scheduling,low,web,2022-12-02,no
81396,13262,2022-06-24,5.4,yes,other,low,email,2022-06-25,no
81397,13797,2024-01-04,5.9,yes,medication,low,app,2024-01-05,no
81398,14205,2024-02-22,9.3,yes,device,medium,app,2024-02-22,no
81399,11901,2021-09-22,7.1,yes,app,low,phone,2021-09-22,no
81400,10786,2022-12-19,5.3,yes,scheduling,low,phone,2022-12-20,no
81401,11958,2023-02-04,8.7,no,app,medium,app,,no
81402,14668,2023-11-23,2.8,yes,medication,medium,phone,2023-11-25,no
81403,11616,2022-06-17,1.8,yes,claims,urgent,app,2022-06-17,yes
81404,13177,2025-01-10,4.1,yes,scheduling,high,email,2025-01-12,no
81405,13083,2021-04-29,7.9,no,device,low,app,,no
81406,13078,2023-12-03,8.9,yes,other,medium,email,2023-12-03,no
81407,11898,2024-12-06,9.7,yes,app,low,email,2024-12-07,no
81408,11027,2024-03-15,12.4,yes,claims,medium,app,2024-03-17,no
81409,12167,2024-02-21,5.9,yes,app,medium,phone,2024-02-21,no
81410,12823,2021-03-10,6.8,yes,claims,high,phone,2021-03-11,no
81411,10515,2021-02-10,4.4,yes,app,medium,phone,2021-02-12,no
81412,13546,2021-10-27,12.7,yes,device,medium,phone,2021-10-27,no
81413,11439,2024-12-29,4.4,yes,device,medium,email,2024-12-29,no
81414,14187,2021-12-20,3.6,no,medication,medium,phone,,no
81415,14144,2021-02-28,13.9,no,other,high,app,,no
81416,11793,2024-08-13,4.0,no,app,low,web,,no
81417,12849,2021-06-03,2.3,yes,scheduling,medium,app,2021-06-04,no
81418,14561,2024-10-27,1.0,yes,app,low,app,2024-10-28,no
81419,14448,2024-08-05,9.2,yes,app,low,app,2024-08-05,no
81420,12409,2021-04-12,0.5,yes,scheduling,low,phone,2021-04-12,yes
81421,10760,2022-11-28,4.4,yes,medication,low,email,2022-11-29,no
81422,14693,2022-02-24,2.0,yes,scheduling,low,web,2022-02-25,no
81423,11493,2021-04-17,12.2,yes,scheduling,medium,email,2021-04-19,no
81424,12652,2023-11-13,4.6,yes,scheduling,low,app,2023-11-13,no
81425,11989,2024-02-27,5.3,yes,app,medium,web,2024-02-27,no
81426,13304,2021-02-23,8.7,yes,medication,medium,phone,2021-02-23,no
81427,11080,2023-01-08,2.5,yes,device,medium,app,2023-01-10,no
81428,11910,2024-02-02,3.9,yes,scheduling,low,app,2024-02-03,no
81429,10931,2021-09-04,15.5,yes,claims,low,email,2021-09-04,no
81430,13253,2021-08-09,13.9,yes,medication,low,app,2021-08-10,no
81431,12805,2022-08-19,6.6,yes,medication,low,app,2022-08-21,no
81432,11271,2022-02-02,5.9,yes,claims,medium,phone,2022-02-04,no
81433,14784,2022-02-11,4.5,yes,claims,low,phone,2022-02-13,no
81434,14942,2022-03-24,10.5,no,claims,medium,phone,,no
81435,13398,2025-02-01,5.1,yes,medication,high,app,2025-02-01,no
81436,14438,2022-04-28,19.8,no,app,low,phone,,no
